CustomerCode,Recency,Frequency,Monetary,Recency_rank_norm,Frequency_rank_norm,Monetary_rank_norm,RFM_Score,Customer_segment
120-6829,66,39,103845.65,1.6278439869989163,2.198433420365535,2.913165266106443,2.2464808911569647,Medium Value Customers
120-6833,4,147,105130.01000000001,3.698537378114843,3.5078328981723232,2.9309905780494017,3.3791202847788555,High Value Customers
120-6836,2,93,125208.4,4.0885698808234014,3.0469973890339426,3.152533740769035,3.4293670035421258,High Value Customers
120-6841,92,14,31182.61,1.450433369447454,1.342036553524804,1.7061370002546474,1.499535641075635,Low Value Customers
120-6847,7,288,202599.83,3.3816359696641385,4.178851174934725,3.717850776674306,3.7594459737577233,High Value Customers
120-6848,246,5,3874.27,0.60807150595883,0.6736292428198432,0.5042016806722689,0.5953008098169806,Lost Customers
120-6854,15,246,235192.46,2.787107258938245,4.0365535248041775,3.8655462184873945,3.563069000743272,High Value Customers
120-6858,6,12,9053.39,3.5387323943661975,1.2180156657963446,0.8454290807231983,1.8673923802952468,Low Value Customers
120-6870,43,73,38887.83,1.9393282773564462,2.7806788511749345,1.9022154316271962,2.207407520052859,Medium Value Customers
120-6874,191,275,175797.77,0.8613217768147347,4.1475195822454305,3.5676088617265083,2.858816740262224,Medium Value Customers
120-6875,342,2,2342.17,0.2261646803900327,0.2245430809399477,0.3183091418385536,0.25633896772284465,Lost Customers
120-6879,314,55,26617.84,0.2992957746478873,2.519582245430809,1.5839062897886427,1.4675947699557796,Low Value Customers
120-6882,0,1227,1895733.9,5.0,5.0,5.0,5.0,Top Customers
120-6883,402,2,2366.2200000000003,0.0,0.2245430809399477,0.3208556149732622,0.18179956530440328,Lost Customers
120-6886,1,628,389991.57,4.4555796316359695,4.734986945169712,4.336643748408454,4.509070108404712,Top Customers
120-6889,3,458,356955.86,3.8434452871072593,4.533942558746737,4.280621339444869,4.219336395099622,Top Customers
120-6891,373,30,457128.73,0.0,1.9438642297650128,4.47415329768271,2.1393391758159073,Medium Value Customers
120-6893,305,10,5771.21,0.3399241603466956,1.1031331592689295,0.6366182836771072,0.6932252010975773,Lost Customers
120-6894,0,3000,1714136.76,5.0,5.0,5.0,5.0,Top Customers
120-6896,161,16,32618.46,1.0035211267605635,1.4595300261096604,1.7468805704099823,1.4033105744267353,Low Value Customers
120-6897,11,41,84876.72,3.0010834236186352,2.2624020887728458,2.661064425770308,2.6415166460539297,Medium Value Customers
120-6903,8,50,175897.8,3.2516251354279526,2.4412532637075715,3.570155334861217,3.0876779113322472,High Value Customers
120-6926,247,1,255.33,0.6026543878656556,0.0,0.03310415075120964,0.2119195128722884,Lost Customers
120-6927,2,769,420786.56,4.0885698808234014,4.864229765013055,4.400305576776165,4.451035074204206,Top Customers
120-6928,11,78,241758.03,3.0010834236186352,2.857702349869452,3.9062897886427304,3.255025187376939,High Value Customers
120-6944,92,20,40004.49,1.450433369447454,1.6305483028720624,1.9251336898395721,1.6687051207196961,Low Value Customers
120-6945,10,196,151293.66,3.070151679306609,3.8120104438642293,3.384262796027502,3.4221416397327795,High Value Customers
120-6956,6,332,159480.07,3.5387323943661975,4.304177545691906,3.437738731856379,3.760216223971494,High Value Customers
120-6965,241,6,2038.5,0.6202600216684725,0.7832898172323759,0.27501909854851037,0.5595229791497862,Lost Customers
120-6974,1,442,380381.0,4.4555796316359695,4.503916449086161,4.321364909600204,4.426953663440778,Top Customers
120-6975,384,2,870.8499999999999,0.0,0.2245430809399477,0.11968423733129638,0.11474243942374801,Lost Customers
120-6976,30,74,35136.43,2.2034127843987,2.797650130548303,1.805449452508276,2.268837455818426,Medium Value Customers
120-6978,14,85,129292.1,2.8439869989165762,2.955613577023499,3.2085561497326203,3.002718908557565,High Value Customers
120-6981,291,1,562.08,0.41170097508125675,0.0,0.058568882098294035,0.15675661905985025,Lost Customers
120-6986,0,160,461675.51,5.0,3.5926892950391647,4.481792717086835,4.358160670708666,Top Customers
120-6997,7,272,435528.54,3.3816359696641385,4.1266318537859,4.42577030812325,3.978012710524429,High Value Customers
120-7015,360,8,7132.6900000000005,0.16115926327193933,0.9516971279373365,0.7282913165266108,0.6137159025786288,Lost Customers
120-7016,8,331,351548.19,3.2516251354279526,4.298955613577023,4.262796027501911,3.937792258835629,High Value Customers
120-7017,351,3,2215.35,0.1963705308775732,0.3955613577023496,0.29284441049146953,0.2949254330237974,Lost Customers
120-7018,390,5,2728.39,0.0,0.6736292428198432,0.3641456582633054,0.3459249670277162,Lost Customers
120-7020,10,2,4332.51,3.070151679306609,0.2245430809399477,0.5423987776928956,1.2790311793131504,Low Value Customers
120-7021,10,45,130099.34,3.070151679306609,2.3446475195822454,3.211102622867329,2.875300607252061,Medium Value Customers
120-7023,350,4,8421.49,0.20314192849404136,0.54177545691906,0.8021390374331551,0.5156854742820854,Lost Customers
120-7024,24,157,201833.87,2.3848862405200433,3.5704960835509136,3.7127578304048896,3.222713384825282,High Value Customers
120-7025,357,7,5908.27,0.1719934994582881,0.8772845953002611,0.6493506493506493,0.5662095813697329,Lost Customers
120-7028,37,2,665153.25,2.0476706392199353,0.2245430809399477,4.738986503692386,2.3370667412840898,Medium Value Customers
120-7031,13,224,109574.31999999999,2.9130552546045503,3.9203655352480418,2.987012987012987,3.2734779256218594,High Value Customers
120-7033,203,30,23687.11,0.7963163596966416,1.9438642297650128,1.494779730073848,1.4116534398451674,Low Value Customers
120-7034,215,4,2417.54,0.7299566630552548,0.54177545691906,0.3284950343773875,0.5334090514505674,Lost Customers
120-7037,52,85,120436.39,1.7984832069339114,2.955613577023499,3.109243697478991,2.6211134938121337,Medium Value Customers
120-7044,1,844,403704.11,4.4555796316359695,5.0,4.377387318563789,4.61098898339992,Top Customers
120-7045,52,3,4017.2200000000003,1.7984832069339114,0.3955613577023496,0.5220269926152281,0.9053571857504964,Lost Customers
120-7058,115,7,8119.0,1.2527085590465872,0.8772845953002611,0.7741278329513623,0.9680403290994035,Lost Customers
120-7073,70,40,30756.260000000002,1.608884073672806,2.2271540469973887,1.6934046345811051,1.8431475850837666,Low Value Customers
120-7077,6,166,223041.73,3.5387323943661975,3.6331592689295036,3.8120702826585178,3.6613206486514063,High Value Customers
120-7081,1,466,194964.58,4.4555796316359695,4.541775456919059,3.664374840845429,4.2205766431334855,Top Customers
120-7082,1,1128,644372.63,4.4555796316359695,5.0,4.7160682454800105,4.723882625705326,Top Customers
120-7083,6,46,168283.66,3.5387323943661975,2.366840731070496,3.5039470333587985,3.136506719598497,High Value Customers
120-7087,5,56,91112.63,3.636240520043337,2.5352480417754566,2.75528393175452,2.975590831191105,Medium Value Customers
120-7092,4,1147,494817.57,3.698537378114843,5.0,4.550547491723962,4.4163616232796015,Top Customers
120-7096,3,360,627134.56,3.8434452871072593,4.364229765013055,4.7109752992105935,4.30621678377697,Top Customers
120-7109,6,296,352185.04,3.5387323943661975,4.207571801566579,4.265342500636618,4.003882232189798,Top Customers
120-7114,23,6,25397.68,2.437703141928494,0.7832898172323759,1.5482556659027247,1.5897495416878646,Low Value Customers
120-7121,35,49,64777.99,2.0991332611050924,2.415143603133159,2.406417112299465,2.3068979921792385,Medium Value Customers
120-7124,3,995,1183046.66,3.8434452871072593,5.0,5.0,4.614481762369087,Top Customers
120-7128,0,279,557835.55,5.0,4.160574412532637,4.6473134708428825,4.602629294458506,Top Customers
120-7132,7,694,809500.52,3.3816359696641385,4.797650130548303,4.833206009676598,4.337497369963013,Top Customers
120-7135,269,5,58000.0,0.5281690140845072,0.6736292428198432,2.2816399286987523,1.1611460618677008,Low Value Customers
120-7136,43,14,74030.57,1.9393282773564462,1.342036553524804,2.5490196078431375,1.9434614795747958,Low Value Customers
120-7137,0,141,58187.53,5.0,3.463446475195822,2.2841864018334608,3.582544292343094,High Value Customers
120-7138,1,23,93058.33,4.4555796316359695,1.7597911227154046,2.778202189966896,2.9978576481060895,Medium Value Customers
120-7139,398,125,85563.39,0.0,3.3394255874673626,2.671250318309142,2.003558635258835,Medium Value Customers
120-7141,134,49,91021.77,1.1728060671722642,2.415143603133159,2.7527374586198117,2.1135623763084115,Medium Value Customers
120-7143,262,4,2252.97,0.5484832069339114,0.54177545691906,0.3030303030303031,0.4644296556277582,Lost Customers
120-7145,24,15,15479.710000000001,2.3848862405200433,1.3929503916449086,1.1611917494270436,1.6463427938639983,Low Value Customers
120-7146,170,4,28699.51,0.9507042253521127,0.54177545691906,1.6475681181563537,1.0466826001425087,Low Value Customers
120-7150,0,223,472164.77,5.0,3.9151436031331595,4.507257448433919,4.474133683855692,Top Customers
120-7152,49,36,41426.58,1.8567172264355363,2.1096605744125325,1.965877259994907,1.9774183536143253,Low Value Customers
120-7153,71,6,39905.29,1.6034669555796317,0.7832898172323759,1.9200407435701554,1.4355991721273877,Low Value Customers
120-7155,308,4,49329.25,0.3236728060671724,0.54177545691906,2.1339444868856634,0.999797583290632,Lost Customers
120-7161,2,558,352571.63,4.0885698808234014,4.664490861618799,4.267888973771326,4.340316572071176,Top Customers
120-7166,14,110,52636.45,2.8439869989165762,3.1775456919060048,2.1874204227145406,2.7363177045123734,Medium Value Customers
120-7167,48,60,78595.35,1.878385698808234,2.5900783289817233,2.5923096511331805,2.353591226307713,Medium Value Customers
120-7168,0,241,256692.44,5.0,4.015665796344647,4.000509294626942,4.338725030323863,Top Customers
120-7169,0,738,307078.68,5.0,4.844647519582245,4.13292589763178,4.659191139071341,Top Customers
120-7181,1,34,107796.04000000001,4.4555796316359695,2.057441253263707,2.974280621339445,3.1624338354130406,High Value Customers
120-7184,3,87,90337.09,3.8434452871072593,2.9947780678851172,2.7476445123503948,3.1952892891142572,High Value Customers
120-7187,37,71,36894.74,2.0476706392199353,2.7493472584856393,1.8436465495289025,2.2135548157448257,Medium Value Customers
120-7189,58,22,57841.84,1.7185807150595882,1.7114882506527411,2.279093455564044,1.9030541404254575,Low Value Customers
120-7193,406,7,716.1999999999999,0.0,0.8772845953002611,0.09167303284950336,0.3229858760499215,Lost Customers
120-7194,16,122,128924.46,2.718039003250271,3.297650130548303,3.203463203463204,3.0730507790872585,High Value Customers
120-7200,8,34,63034.5,3.2516251354279526,2.057441253263707,2.3580341227400052,2.5557001704772215,Medium Value Customers
120-7203,39,49,33032.23,2.007042253521127,2.415143603133159,1.7621594092182329,2.061448421957506,Medium Value Customers
120-7206,192,20,36357.83,0.8477789815817987,1.6305483028720624,1.8360071301247773,1.4381114715262129,Low Value Customers
120-7213,41,86,188533.63,1.9867280606717226,2.977806788511749,3.6312706900942198,2.8652685130925635,Medium Value Customers
120-7215,0,218,1084316.42,5.0,3.9046997389033944,5.0,4.634899912967798,Top Customers
120-7216,56,25,27561.03,1.7483748645720478,1.8133159268929502,1.6221033868092694,1.727931392758089,Low Value Customers
120-7218,128,7,31259.57,1.198537378114843,0.8772845953002611,1.7112299465240643,1.2623506399797226,Low Value Customers
120-7226,7,50,75570.78,3.3816359696641385,2.4412532637075715,2.5693913929208048,2.7974268754308382,Medium Value Customers
120-7228,3,39,21065.56,3.8434452871072593,2.198433420365535,1.418385536032595,2.4867547478351297,Medium Value Customers
120-7232,218,7,6429.54,0.7218309859154929,0.8772845953002611,0.682454800101859,0.7605234604392044,Lost Customers
120-7233,126,4,8437.89,1.2161430119176597,0.54177545691906,0.8046855105678637,0.8542013264681945,Lost Customers
120-7234,29,16,24953.21,2.2494582881906826,1.4595300261096604,1.5278838808250572,1.7456240650418002,Low Value Customers
120-7236,45,17,25148.95,1.898699891657638,1.516971279373368,1.5406162464985995,1.6520958058432016,Low Value Customers
120-7239,43,16,68095.33,1.9393282773564462,1.4595300261096604,2.4751718869365926,1.9580100634675663,Low Value Customers
120-7242,379,22,147451.29,0.0,1.7114882506527411,3.3562515915457096,1.6892466140661502,Low Value Customers
120-7243,368,4,338.13,0.0,0.54177545691906,0.043290043290043205,0.19502183340303442,Lost Customers
120-7251,10,99,204222.53,3.070151679306609,3.0848563968668405,3.7254901960784315,3.29349942408396,High Value Customers
120-7256,2,325,589139.35,4.0885698808234014,4.280678851174935,4.680417621594093,4.349888784530809,Top Customers
120-7261,301,2,5084.9400000000005,0.3602383531960997,0.2245430809399477,0.6009676597911893,0.3952496979757455,Lost Customers
120-7265,1,486,320961.27,4.4555796316359695,4.570496083550914,4.16348357524828,4.396519763478388,Top Customers
120-7267,336,3,9543.06,0.24377031419284964,0.3955613577023496,0.8887191240132418,0.5093502653028137,Lost Customers
120-7272,30,94,106020.85,2.2034127843987,3.0561357702349867,2.938629997453527,2.732726184029071,Medium Value Customers
120-7280,32,96,186700.29,2.1411159263271937,3.069190600522193,3.6236312706900944,2.9446459325131604,Medium Value Customers
120-7281,31,59,194579.51,2.161430119176598,2.5757180156657964,3.6567354214413035,2.797961185427899,Medium Value Customers
120-7283,104,28,9627.91,1.3610509209100758,1.894255874673629,0.8989050165520753,1.3847372707119268,Low Value Customers
120-7285,9,9,4383.63,3.1595341278439872,1.0300261096605743,0.5525846702317291,1.58071496924543,Low Value Customers
120-7286,6,581,436322.19,3.5387323943661975,4.68798955613577,4.428316781257958,4.218346243919974,Top Customers
120-7292,7,205,312029.05,3.3816359696641385,3.851174934725848,4.153297682709447,3.7953695290331444,High Value Customers
120-7295,422,1,2617.05,0.0,0.0,0.34886681945505493,0.11628893981835164,Lost Customers
120-7298,113,5,8396.96,1.2716684723726979,0.6736292428198432,0.7995925642984468,0.9149634264969959,Lost Customers
120-7305,28,77,58645.97,2.2914409534127844,2.83289817232376,2.2994652406417115,2.4746014554594185,Medium Value Customers
120-7306,50,31,76262.17,1.8282773564463706,1.9869451697127936,2.57703081232493,2.1307511128280314,Medium Value Customers
120-7310,0,195,147851.54,5.0,3.8041775456919056,3.361344537815126,4.055174027835677,Top Customers
120-7313,170,2,352.28,0.9507042253521127,0.2245430809399477,0.048382989559460146,0.4078767652838402,Lost Customers
120-7314,0,364,191015.97,5.0,4.37597911227154,3.6440030557677616,4.339994056013101,Top Customers
120-7315,27,35,45725.95,2.3266522210184184,2.0796344647519582,2.0499108734402856,2.1520658530702206,Medium Value Customers
120-7316,1,157,1411851.56,4.4555796316359695,3.5704960835509136,5.0,4.342025238395628,Top Customers
120-7317,202,5,3063.7200000000003,0.8057963163596966,0.6736292428198432,0.3997962821492234,0.626407280442921,Lost Customers
120-7319,385,6,8009.2,0.0,0.7832898172323759,0.7639419404125288,0.5157439192149682,Lost Customers
120-7321,1,149,124364.27,4.4555796316359695,3.5287206266318534,3.142347848230201,3.708882702166008,High Value Customers
120-7330,135,232,87372.8,1.1646803900325027,3.9699738903394253,2.701807995925643,2.61215409209919,Medium Value Customers
120-7332,109,18,127961.87000000001,1.3095882990249188,1.5535248041775456,3.188184364654953,2.0170991559524722,Medium Value Customers
120-7334,7,114,226222.87,3.3816359696641385,3.22976501305483,3.8222561751973516,3.4778857193054398,High Value Customers
120-7337,119,41,23883.989999999998,1.243228602383532,2.2624020887728458,1.5024191494779733,1.669349946878117,Low Value Customers
120-7346,1,419,462939.41000000003,4.4555796316359695,4.471279373368146,4.486885663356252,4.471248222786789,Top Customers
120-7349,42,33,38848.62,1.9637053087757315,2.037859007832898,1.8971224853577797,1.9662289339888028,Low Value Customers
120-7351,8,294,291626.46,3.2516251354279526,4.1945169712793735,4.107461166284696,3.851201090997341,High Value Customers
120-7353,9,165,181232.5,3.1595341278439872,3.62532637075718,3.6058059587471356,3.4635554857827677,High Value Customers
120-7355,363,1,1795.15,0.15303358613217774,0.0,0.23936847466259242,0.13080068693159005,Lost Customers
120-7356,23,20,90778.62,2.437703141928494,1.6305483028720624,2.750190985485103,2.272814143428553,Medium Value Customers
